id,clipID,valenceRank,arousalRank,valenceValue,arousalValue,valenceVariance,arousalVariance
6963,ACCEDE06963.mp4,2556,5947,2.385889233,2.597408454,0.119145589,0.161402244
6964,ACCEDE06964.mp4,7247,9664,3.308818713,4.459874107,0.102208691,0.205825866
6965,ACCEDE06965.mp4,695,6533,1.631648772,2.836756745,0.093425352,0.152769672
6966,ACCEDE06966.mp4,2361,9797,2.314703416,4.54166371,0.117507552,0.217370019
6967,ACCEDE06967.mp4,994,7222,1.761043824,3.144162245,0.095417512,0.140799673
6968,ACCEDE06968.mp4,3150,1667,2.586802826,1.465365962,0.120773444,0.117121371
6969,ACCEDE06969.mp4,5714,2329,3.149201486,1.569608827,0.107020501,0.120620516
6970,ACCEDE06970.mp4,3165,1579,2.591545428,1.453461347,0.120756416,0.11820779
6971,ACCEDE06971.mp4,5830,5493,3.164203433,2.425942453,0.106670387,0.165430764
6972,ACCEDE06972.mp4,2136,1716,2.229677603,1.472193255,0.11490199,0.116702831
6973,ACCEDE06973.mp4,81,9705,1.363257698,4.484975858,0.107354817,0.209304474
6974,ACCEDE06974.mp4,447,9374,1.523416116,4.285164759,0.095558385,0.183359459
6975,ACCEDE06975.mp4,6083,5034,3.194715625,2.264985096,0.105978671,0.166509562
6976,ACCEDE06976.mp4,3768,7179,2.767839726,3.124155544,0.118375089,0.141493813
6977,ACCEDE06977.mp4,4231,9600,2.883785716,4.420889681,0.115215927,0.200541774
6978,ACCEDE06978.mp4,559,9632,1.572362275,4.440351602,0.094076466,0.2031614
6979,ACCEDE06979.mp4,3415,7619,2.668067123,3.334042736,0.120131658,0.13562146
6980,ACCEDE06980.mp4,2496,2700,2.364244354,1.639366193,0.118703146,0.128239167
6981,ACCEDE06981.mp4,2817,7997,2.477242355,3.523501933,0.120450946,0.134181328
6982,ACCEDE06982.mp4,992,7852,1.760184003,3.449826342,0.095392402,0.134197756
6983,ACCEDE06983.mp4,5263,7318,3.083889232,3.189223115,0.108739502,0.139321941
6984,ACCEDE06984.mp4,1908,9651,2.140629675,4.451935783,0.111526537,0.20473805
6985,ACCEDE06985.mp4,518,8449,1.554454558,3.761149185,0.094513464,0.139729089
6986,ACCEDE06986.mp4,4297,9283,2.898942397,4.231367824,0.11473765,0.177118514
6987,ACCEDE06987.mp4,8361,1850,3.411077519,1.491589234,0.10236327,0.116199457
6988,ACCEDE06988.mp4,8253,6088,3.400289079,2.653142932,0.101436817,0.15962585
6989,ACCEDE06989.mp4,2514,4839,2.370762349,2.200377171,0.118841597,0.165990103
6990,ACCEDE06990.mp4,8313,8307,3.40624593,3.685187872,0.101909077,0.136970615
6991,ACCEDE06991.mp4,6555,3890,3.244957778,1.918068316,0.104697597,0.155222633
6992,ACCEDE06992.mp4,9759,3448,3.587797608,1.80476995,0.161054105,0.14615856
6993,ACCEDE06993.mp4,3404,6830,2.664801286,2.965822698,0.120171586,0.147549619
6994,ACCEDE06994.mp4,8655,6280,3.442109739,2.730928073,0.106898964,0.156871642
6995,ACCEDE06995.mp4,4968,6271,3.034397253,2.727233173,0.110258589,0.157008507
6996,ACCEDE06996.mp4,4338,8149,2.908187835,3.602069747,0.114440783,0.135028371
6997,ACCEDE06997.mp4,3730,9638,2.757570952,4.444007457,0.118601619,0.203657586
6998,ACCEDE06998.mp4,2958,2551,2.524618767,1.610371903,0.120758863,0.124915493
6999,ACCEDE06999.mp4,7284,6560,3.312077288,2.848274357,0.10206054,0.152307794
7000,ACCEDE07000.mp4,4162,8488,2.867577056,3.782220622,0.115714153,0.140663374
7001,ACCEDE07001.mp4,5132,9057,3.062618293,4.099881598,0.109372991,0.163394493
7002,ACCEDE07002.mp4,594,7434,1.587638093,3.244399159,0.093795189,0.137702358
7003,ACCEDE07003.mp4,8514,4398,3.426901949,2.062561035,0.104318732,0.162640147
7004,ACCEDE07004.mp4,6241,4976,3.212399974,2.245533318,0.10556597,0.166416882
7005,ACCEDE07005.mp4,7503,5078,3.331320457,2.279874384,0.101223995,0.16654508
7006,ACCEDE07006.mp4,6821,877,3.270440076,1.374900822,0.103839522,0.143533871
7007,ACCEDE07007.mp4,8396,2529,3.414639252,1.606202156,0.102740092,0.124449634
7008,ACCEDE07008.mp4,7834,1889,3.360804776,1.497433925,0.100399619,0.116219191
7009,ACCEDE07009.mp4,8231,360,3.398126956,1.335687114,0.10128864,0.180202363
7010,ACCEDE07010.mp4,8541,6435,3.429765683,2.795314463,0.104751474,0.15441151
7011,ACCEDE07011.mp4,3469,5633,2.683962961,2.477516986,0.119920838,0.164484385
7012,ACCEDE07012.mp4,2135,8122,2.229293175,3.588013782,0.11488874,0.134808003
7013,ACCEDE07013.mp4,7142,6837,3.299531646,2.968927608,0.102629238,0.147424697
7014,ACCEDE07014.mp4,5401,968,3.105131799,1.38343978,0.108141849,0.138571911
7015,ACCEDE07015.mp4,6362,4187,3.225320195,2.000691515,0.105244014,0.159998691
7016,ACCEDE07016.mp4,2024,1690,2.186279495,1.46855292,0.11333045,0.116908674
7017,ACCEDE07017.mp4,9431,1968,3.538991471,1.509548938,0.138206482,0.116471372
7018,ACCEDE07018.mp4,7854,4968,3.362621507,2.242865933,0.100381828,0.166399997
7019,ACCEDE07019.mp4,1808,2371,2.100734921,1.577097117,0.109843009,0.12135526
7020,ACCEDE07020.mp4,9678,4729,3.575270994,2.164924167,0.154885641,0.165435732
7021,ACCEDE07021.mp4,6574,5490,3.246833513,2.424849976,0.104640752,0.165447995
7022,ACCEDE07022.mp4,8451,7979,3.420304869,3.514288372,0.103414651,0.134141919
7023,ACCEDE07023.mp4,2788,812,2.46732319,1.369101533,0.120354189,0.147368294
7024,ACCEDE07024.mp4,8699,331,3.446987928,1.333955915,0.107874146,0.182648857
7025,ACCEDE07025.mp4,9451,1456,3.541823693,1.437589695,0.139435547,0.120478856
7026,ACCEDE07026.mp4,8280,243,3.402958591,1.3290072,0.101636698,0.190302664
7027,ACCEDE07027.mp4,6430,5863,3.23236691,2.564764044,0.105057221,0.162350015
7028,ACCEDE07028.mp4,8485,7877,3.423850627,3.462440283,0.103884556,0.134142423
7029,ACCEDE07029.mp4,9076,8364,3.491658575,3.715536058,0.119998455,0.13795857
7030,ACCEDE07030.mp4,8994,778,3.481479719,1.366167633,0.116753394,0.14946811
7031,ACCEDE07031.mp4,5380,8338,3.101974073,3.701669183,0.108228337,0.137488393
7032,ACCEDE07032.mp4,7697,4320,3.348488216,2.03938295,0.100637845,0.161739674
7033,ACCEDE07033.mp4,8950,3019,3.476127935,1.705857641,0.115156228,0.135918786
7034,ACCEDE07034.mp4,5912,2478,3.174411236,1.59664606,0.106437844,0.123399771
7035,ACCEDE07035.mp4,5031,4286,3.045452496,2.029392332,0.109906333,0.161319043
7036,ACCEDE07036.mp4,7388,2285,3.32121628,1.561875892,0.101650825,0.119897376
7037,ACCEDE07037.mp4,8213,1636,3.396366451,1.461120019,0.101176889,0.117454269
7038,ACCEDE07038.mp4,3476,2756,2.686006899,1.650602982,0.119891761,0.129548156
7039,ACCEDE07039.mp4,8924,3766,3.473000877,1.885116759,0.11425895,0.152893335
7040,ACCEDE07040.mp4,6599,1851,3.249287262,1.491737973,0.104564988,0.116199064
7041,ACCEDE07041.mp4,9234,221,3.512052183,1.327841611,0.127259777,0.192269063
7042,ACCEDE07042.mp4,9043,8031,3.487529705,3.540957628,0.1186501,0.134289747
7043,ACCEDE07043.mp4,4638,2119,2.971933551,1.533732882,0.112326822,0.117669038
7044,ACCEDE07044.mp4,7742,1701,3.352511368,1.470088181,0.100539394,0.116817139
7045,ACCEDE07045.mp4,6291,1661,3.217800637,1.464539729,0.10543417,0.117181637
7046,ACCEDE07046.mp4,3012,3761,2.542382862,1.883807147,0.120808206,0.152795599
7047,ACCEDE07047.mp4,4795,2854,3.002622743,1.670713822,0.111299347,0.131891492
7048,ACCEDE07048.mp4,8784,2437,3.456600218,1.589075293,0.110003791,0.122589246
7049,ACCEDE07049.mp4,6771,1508,3.265766712,1.444190443,0.10401149,0.11940932
7050,ACCEDE07050.mp4,6180,3639,3.205687113,1.852310986,0.105725417,0.150324984
7051,ACCEDE07051.mp4,2080,6517,2.208064116,2.829951846,0.114138056,0.153041576
7052,ACCEDE07052.mp4,200,3152,1.415312128,1.73535816,0.102293461,0.139170836
7053,ACCEDE07053.mp4,9159,5059,3.502240949,2.273430867,0.123645661,0.166533418
7054,ACCEDE07054.mp4,3140,1254,2.583631697,1.413466143,0.1207834,0.126196056
7055,ACCEDE07055.mp4,6249,7889,3.213270118,3.468508109,0.105544969,0.134123333
7056,ACCEDE07056.mp4,5800,4217,3.160388044,2.009327496,0.106758312,0.160413684
7057,ACCEDE07057.mp4,3336,7830,2.644404529,3.438756663,0.120394527,0.134263462
7058,ACCEDE07058.mp4,6475,1804,3.236951603,1.484811163,0.104930434,0.116270068
7059,ACCEDE07059.mp4,7656,8420,3.344838752,3.745539018,0.100741968,0.139084414
7060,ACCEDE07060.mp4,4732,2817,2.990523396,1.663054187,0.111703048,0.131000296
7061,ACCEDE07061.mp4,8348,3547,3.409762988,1.829142202,0.10223326,0.148359963
7062,ACCEDE07062.mp4,8711,3593,3.448329734,1.840663997,0.108154906,0.1493528
7063,ACCEDE07063.mp4,9295,3475,3.520210454,1.811359419,0.130424002,0.146767218
7064,ACCEDE07064.mp4,8229,8024,3.397930969,3.537358217,0.101275807,0.134263743
7065,ACCEDE07065.mp4,7848,6812,3.362075928,2.957851956,0.100386649,0.147870858
7066,ACCEDE07066.mp4,9562,6329,3.557877323,2.751128829,0.14664807,0.156114357
7067,ACCEDE07067.mp4,6659,6908,3.255112658,3.000584095,0.104378459,0.1461597
7068,ACCEDE07068.mp4,9118,4325,3.496977836,2.040857927,0.121798028,0.1618001
7069,ACCEDE07069.mp4,8616,745,3.437839725,1.363385431,0.106104163,0.151566933
7070,ACCEDE07070.mp4,9427,7011,3.538427214,3.04703847,0.137963264,0.144343554
7071,ACCEDE07071.mp4,8990,3439,3.480990055,1.802583045,0.116604077,0.145954372
7072,ACCEDE07072.mp4,9682,3294,3.575882188,1.76801015,0.155182287,0.142584628
7073,ACCEDE07073.mp4,4769,1330,2.997664049,1.422259049,0.111464467,0.123750668
7074,ACCEDE07074.mp4,8297,3981,3.404648641,1.942829289,0.101773075,0.156810825
7075,ACCEDE07075.mp4,9083,5788,3.49254009,2.53597002,0.120291871,0.163122113
7076,ACCEDE07076.mp4,7116,834,3.297219897,1.371036384,0.102732534,0.146043849
7077,ACCEDE07077.mp4,9087,6599,3.493044712,2.864987053,0.120460704,0.151634452
7078,ACCEDE07078.mp4,7987,4467,3.374851634,2.083364782,0.100403616,0.163360891
7079,ACCEDE07079.mp4,7908,5082,3.367554452,2.281233635,0.100359602,0.166546824
7080,ACCEDE07080.mp4,9725,7325,3.582501021,3.192530133,0.158423659,0.139218628
7081,ACCEDE07081.mp4,7818,2070,3.359355152,1.525737259,0.100417306,0.117184839
7082,ACCEDE07082.mp4,6674,8312,3.256555576,3.687842302,0.104330754,0.137051003
7083,ACCEDE07083.mp4,7195,8588,3.304228041,3.836661144,0.102417333,0.143417541
7084,ACCEDE07084.mp4,8946,1554,3.475645151,1.450162924,0.11501595,0.118597191
7085,ACCEDE07085.mp4,7049,5065,3.291234046,2.275463354,0.102995633,0.166537704
7086,ACCEDE07086.mp4,8094,9525,3.384909285,4.375513203,0.10063557,0.194580498
7087,ACCEDE07087.mp4,8974,984,3.479037697,1.38499178,0.11601507,0.13774942
7088,ACCEDE07088.mp4,9136,9340,3.499279832,4.265007475,0.122598085,0.18098091
7089,ACCEDE07089.mp4,9751,4502,3.586546322,2.094025087,0.160429842,0.163698979
7090,ACCEDE07090.mp4,8619,3050,3.438166421,1.712640162,0.10616303,0.136678807
7091,ACCEDE07091.mp4,9685,7878,3.576341087,3.46294561,0.155405318,0.134140645
7092,ACCEDE07092.mp4,7082,1197,3.294187817,1.407095728,0.102866676,0.128264163
7093,ACCEDE07093.mp4,9522,5677,3.552026398,2.493965625,0.143972837,0.164130519
7094,ACCEDE07094.mp4,9600,3190,3.563505126,1.743979107,0.149268419,0.140092548
7095,ACCEDE07095.mp4,7637,1537,3.34315215,1.447941119,0.100794388,0.11888281
7096,ACCEDE07096.mp4,1263,9751,1.875770601,4.513257188,0.099662162,0.213292743
7097,ACCEDE07097.mp4,9346,8654,3.527156534,3.872915993,0.133224707,0.14552228
7098,ACCEDE07098.mp4,8936,3438,3.474440898,1.802340351,0.114668817,0.145931645
7099,ACCEDE07099.mp4,9705,910,3.57941144,1.377940747,0.156904135,0.141679086
7100,ACCEDE07100.mp4,5911,2330,3.174288657,1.569785907,0.106440619,0.12063752
7101,ACCEDE07101.mp4,9665,8217,3.5732899,3.63766106,0.153927299,0.13572479
7102,ACCEDE07102.mp4,7753,9095,3.353497904,4.121778564,0.100518105,0.165520715
7103,ACCEDE07103.mp4,7004,8642,3.28718683,3.866305033,0.103169144,0.145122476
7104,ACCEDE07104.mp4,9696,2061,3.578027405,1.524284117,0.1562271,0.117105481
7105,ACCEDE07105.mp4,6859,4503,3.273961181,2.094330732,0.103705482,0.163708365
7106,ACCEDE07106.mp4,6205,1530,3.208455169,1.447031227,0.105660183,0.11900535
7107,ACCEDE07107.mp4,4282,9209,2.895527408,4.187982069,0.114846366,0.172341908
7108,ACCEDE07108.mp4,4256,9447,2.889566724,4.328674703,0.115034821,0.188651703
7109,ACCEDE07109.mp4,2524,3122,2.374374402,1.728612498,0.118916393,0.13844009
7110,ACCEDE07110.mp4,7853,7879,3.362530544,3.463450996,0.1003826,0.134138901
7111,ACCEDE07111.mp4,7709,4410,3.349559149,2.066158844,0.100609883,0.162770636
7112,ACCEDE07112.mp4,3705,1987,2.750752878,1.512517758,0.118746528,0.116572398
7113,ACCEDE07113.mp4,5558,2207,3.127920767,1.548449014,0.107542551,0.118745055
7114,ACCEDE07114.mp4,4973,6160,3.035284562,2.682056767,0.110230092,0.158635415
7115,ACCEDE07115.mp4,7682,1811,3.347151382,1.485834532,0.100674442,0.116252612
7116,ACCEDE07116.mp4,5760,6053,3.155231528,2.639198381,0.106878284,0.160087545
7117,ACCEDE07117.mp4,9624,7449,3.567094615,3.251592122,0.150962749,0.137508677
7118,ACCEDE07118.mp4,4531,7136,2.949977432,3.10425824,0.113063433,0.142204511
7119,ACCEDE07119.mp4,7943,5267,3.370774957,2.345133365,0.100367126,0.166359107
7120,ACCEDE07120.mp4,7661,6589,3.345283059,2.860693168,0.100728595,0.151807757
7121,ACCEDE07121.mp4,8355,8522,3.410470254,3.800664016,0.102302608,0.141541537
7122,ACCEDE07122.mp4,1531,7093,1.987849802,3.084470331,0.104732546,0.14292947
7123,ACCEDE07123.mp4,1206,9193,1.851626476,4.178643963,0.098651154,0.171344928
7124,ACCEDE07124.mp4,8384,1163,3.413414332,1.403387359,0.102606426,0.129593078
7125,ACCEDE07125.mp4,3783,716,2.771861724,1.360993655,0.118283696,0.153460129
7126,ACCEDE07126.mp4,1940,8402,2.153291724,3.735874975,0.112041047,0.138705531
7127,ACCEDE07127.mp4,8126,611,3.387960413,1.352750002,0.100749335,0.160687618
7128,ACCEDE07128.mp4,9735,1185,3.584053041,1.405779082,0.159191157,0.128725076
7129,ACCEDE07129.mp4,6305,8308,3.21929698,3.68571864,0.105396994,0.136986597
7130,ACCEDE07130.mp4,9009,8589,3.483321596,3.837208537,0.117320725,0.143447718
7131,ACCEDE07131.mp4,7998,7816,3.375875931,3.431727231,0.100417755,0.134313371
7132,ACCEDE07132.mp4,9623,8193,3.566944509,3.625068181,0.150891545,0.135455498
7133,ACCEDE07133.mp4,6975,5444,3.284565572,2.40816533,0.103279343,0.165695881
7134,ACCEDE07134.mp4,8919,6615,3.472402498,2.871869577,0.114090319,0.151356291
7135,ACCEDE07135.mp4,8150,8662,3.390262779,3.877328034,0.100849459,0.145793058
7136,ACCEDE07136.mp4,8077,9140,3.383296799,4.147819673,0.100583915,0.168134497
7137,ACCEDE07137.mp4,6773,9570,3.265954571,4.402699153,0.104004708,0.198127031
7138,ACCEDE07138.mp4,39,8767,1.344903772,3.935587056,0.109426681,0.149662658
7139,ACCEDE07139.mp4,3344,6184,2.646822683,2.691762871,0.120370491,0.158293588
7140,ACCEDE07140.mp4,9407,9121,3.535616828,4.136809925,0.136760167,0.167018277
7141,ACCEDE07141.mp4,7544,9297,3.334930959,4.239612386,0.101082923,0.178052533
7142,ACCEDE07142.mp4,4662,7945,2.976741537,3.496937281,0.112165293,0.134100545
7143,ACCEDE07143.mp4,113,9032,1.377249044,4.085522292,0.105875977,0.162036404
7144,ACCEDE07144.mp4,162,1192,1.398683288,1.40654609,0.103779387,0.128455133
7145,ACCEDE07145.mp4,919,7506,1.728741496,3.279046787,0.094566323,0.136810062
7146,ACCEDE07146.mp4,6686,9318,3.257706192,4.252000971,0.104292274,0.179471475
7147,ACCEDE07147.mp4,2595,6896,2.399832053,2.995212758,0.119404106,0.146373066
7148,ACCEDE07148.mp4,3001,6998,2.538781536,3.041140685,0.120801124,0.144570792
7149,ACCEDE07149.mp4,5389,4424,3.103330621,2.070367055,0.10819108,0.162920144
7150,ACCEDE07150.mp4,4837,9650,3.010530729,4.451325556,0.111037222,0.204654676
7151,ACCEDE07151.mp4,1424,8435,1.94340603,3.75360703,0.102678524,0.139412568
7152,ACCEDE07152.mp4,1606,8025,2.018737122,3.537872241,0.10616128,0.13426734
7153,ACCEDE07153.mp4,1336,7414,1.906544633,3.23482925,0.101008362,0.137966594
7154,ACCEDE07154.mp4,2835,7065,2.483369314,3.071643992,0.12050515,0.143408148
7155,ACCEDE07155.mp4,2379,9345,2.321374726,4.267967492,0.117683024,0.181327219
7156,ACCEDE07156.mp4,7795,5945,3.357276922,2.596626355,0.100447844,0.1614258
7157,ACCEDE07157.mp4,8415,9627,3.416586842,4.437306683,0.102961484,0.202749115
7158,ACCEDE07158.mp4,5269,6655,3.084837279,2.88914215,0.108712053,0.150656598
7159,ACCEDE07159.mp4,421,5690,1.512043019,2.498847371,0.096036145,0.16402092
7160,ACCEDE07160.mp4,3448,9738,2.677808222,4.505251947,0.120005695,0.212156541
7161,ACCEDE07161.mp4,259,9740,1.44113741,4.506482872,0.100227949,0.212330877
7162,ACCEDE07162.mp4,2065,9794,2.202245542,4.539807294,0.11392595,0.217101424
7163,ACCEDE07163.mp4,135,8759,1.386871246,3.931125317,0.104909497,0.149347147
7164,ACCEDE07164.mp4,67,9761,1.357138408,4.519421869,0.108028969,0.214171583
7165,ACCEDE07165.mp4,9,9785,1.33180168,4.534241243,0.110996991,0.216297878
7166,ACCEDE07166.mp4,18,3234,1.335731562,1.754067989,0.110518024,0.141153016
7167,ACCEDE07167.mp4,5981,293,3.182758982,1.331762763,0.106249334,0.185911897
7168,ACCEDE07168.mp4,1080,7961,1.797928028,3.505093981,0.096605151,0.134114691
7169,ACCEDE07169.mp4,7576,9369,3.337754107,4.282196163,0.100978225,0.183006204
7170,ACCEDE07170.mp4,2870,4538,2.495217167,2.105065585,0.120597877,0.164027274
7171,ACCEDE07171.mp4,4506,2826,2.944723897,1.664909886,0.113238917,0.131216442
7172,ACCEDE07172.mp4,2366,7537,2.316558559,3.294058973,0.11755679,0.136456636
7173,ACCEDE07173.mp4,1858,4698,2.120743069,2.15506217,0.110698525,0.165245495
7174,ACCEDE07174.mp4,9197,6501,3.507182042,2.823162093,0.125438825,0.153312061
7175,ACCEDE07175.mp4,8825,4279,3.461328401,2.02734393,0.111151302,0.161230343
7176,ACCEDE07176.mp4,4053,569,2.84121133,1.349635183,0.116490457,0.163738074
7177,ACCEDE07177.mp4,3511,8042,2.696169167,3.546619702,0.1197406,0.134334521
7178,ACCEDE07178.mp4,5633,2553,3.138315482,1.610752391,0.107283334,0.124958207
7179,ACCEDE07179.mp4,5896,3418,3.172444397,1.797498903,0.106482412,0.145475483
7180,ACCEDE07180.mp4,6987,8070,3.285651538,3.561064557,0.103233906,0.134470348
7181,ACCEDE07181.mp4,8445,7620,3.419682632,3.334532798,0.103336001,0.135612226
7182,ACCEDE07182.mp4,1246,7481,1.868579964,3.266981602,0.099356326,0.137108964
7183,ACCEDE07183.mp4,1036,7998,1.779078982,3.524014359,0.095972282,0.134183879
7184,ACCEDE07184.mp4,7375,9755,3.320074753,4.51572235,0.101701178,0.213643775
7185,ACCEDE07185.mp4,6397,7373,3.228965499,3.215284922,0.105148531,0.138528601
7186,ACCEDE07186.mp4,503,53,1.547899801,1.31988502,0.094703252,0.207956109
7187,ACCEDE07187.mp4,4239,7790,2.885640934,3.418703337,0.115157992,0.134422355
7188,ACCEDE07188.mp4,842,8426,1.69546089,3.748764625,0.093911414,0.139214317
7189,ACCEDE07189.mp4,8845,6054,3.463657041,2.639595791,0.111740305,0.160074539
7190,ACCEDE07190.mp4,1663,5510,2.042056525,2.432143218,0.107230157,0.165330682
7191,ACCEDE07191.mp4,2541,7529,2.380499979,3.290179417,0.119040076,0.136545965
7192,ACCEDE07192.mp4,9631,4955,3.568146688,2.23853951,0.151462646,0.166370434
7193,ACCEDE07193.mp4,6608,5965,3.250166712,2.604457998,0.104537437,0.161188121
7194,ACCEDE07194.mp4,8100,7409,3.385479778,3.23244047,0.100655234,0.138033695
7195,ACCEDE07195.mp4,8099,5017,3.385384645,2.259263094,0.100651904,0.166487808
7196,ACCEDE07196.mp4,8959,6387,3.477216467,2.775223516,0.115474837,0.155192935
7197,ACCEDE07197.mp4,9671,3838,3.574203247,1.904139165,0.154368516,0.154268353
7198,ACCEDE07198.mp4,8199,5499,3.395002362,2.428129006,0.10109571,0.165395916
7199,ACCEDE07199.mp4,3293,6606,2.631322608,2.867996294,0.120513301,0.151512886
7200,ACCEDE07200.mp4,301,6981,1.45952358,3.033443284,0.098935225,0.144868967
7201,ACCEDE07201.mp4,3484,7532,2.688338143,3.291633807,0.119858053,0.136512311
7202,ACCEDE07202.mp4,5376,7531,3.101369599,3.291148951,0.108244989,0.136523508
7203,ACCEDE07203.mp4,6790,7174,3.267548207,3.121836284,0.103946735,0.141575646
7204,ACCEDE07204.mp4,3419,7666,2.669252371,3.357139618,0.12011688,0.135214031
7205,ACCEDE07205.mp4,1627,9217,2.027344409,4.192656801,0.106557176,0.172845199
7206,ACCEDE07206.mp4,7095,8583,3.295348417,3.833925066,0.102815526,0.143267446
7207,ACCEDE07207.mp4,7090,7422,3.294902225,3.238654374,0.102835221,0.137860092
7208,ACCEDE07208.mp4,6458,8650,3.235226723,3.870711393,0.104978659,0.145388164
7209,ACCEDE07209.mp4,4737,8427,2.991494142,3.749302434,0.111670566,0.139236143
7210,ACCEDE07210.mp4,4813,1833,3.006027291,1.48906971,0.1111863,0.116213511
7211,ACCEDE07211.mp4,3655,8903,2.736968547,4.012015955,0.119025785,0.155548382
7212,ACCEDE07212.mp4,5622,7502,3.136810163,3.277113873,0.107320353,0.136857072
7213,ACCEDE07213.mp4,7911,8428,3.367829754,3.749840301,0.100359541,0.13925802
7214,ACCEDE07214.mp4,3366,9701,2.653447155,4.482522529,0.120301334,0.208961921
7215,ACCEDE07215.mp4,328,7841,1.471342955,3.444287923,0.0981813,0.134228646
7216,ACCEDE07216.mp4,8347,4583,3.409662056,2.118974035,0.102223478,0.164409761
7217,ACCEDE07217.mp4,6231,7571,3.211309005,3.310589328,0.105592185,0.13609213
7218,ACCEDE07218.mp4,7994,9111,3.375503216,4.131023899,0.100412373,0.166438194
7219,ACCEDE07219.mp4,3819,8601,2.781441822,3.843781868,0.118060082,0.143813938
7220,ACCEDE07220.mp4,7415,7392,3.323587101,3.224329684,0.101547362,0.138264863
7221,ACCEDE07221.mp4,2059,5018,2.199914694,2.259599209,0.113840236,0.166489211
7222,ACCEDE07222.mp4,5104,1881,3.057927382,1.496227677,0.109516935,0.116209331
7223,ACCEDE07223.mp4,290,9507,1.454708144,4.364672369,0.099259622,0.193187544
7224,ACCEDE07224.mp4,515,9739,1.553143733,4.50586738,0.094550121,0.212243688
7225,ACCEDE07225.mp4,5302,4524,3.090011317,2.100762946,0.108563497,0.163901954
7226,ACCEDE07226.mp4,1328,6758,1.903180542,2.934054746,0.100858643,0.148833613
7227,ACCEDE07227.mp4,6528,1145,3.242275617,1.401451795,0.104777323,0.130325352
7228,ACCEDE07228.mp4,5936,3209,3.177339314,1.748321618,0.106371635,0.140551456
7229,ACCEDE07229.mp4,3374,651,2.655846785,1.355813527,0.120275091,0.157866325
7230,ACCEDE07230.mp4,5147,2719,3.065110095,1.643157878,0.109297118,0.128680321
7231,ACCEDE07231.mp4,8131,5614,3.388439067,2.470449575,0.100769126,0.16462896
7232,ACCEDE07232.mp4,4600,1307,2.964233761,1.419561977,0.112585494,0.124453085
7233,ACCEDE07233.mp4,8716,5088,3.448890278,2.283274287,0.10827379,0.166548977
7234,ACCEDE07234.mp4,5686,5841,3.145477557,2.556283304,0.107109483,0.162583885
7235,ACCEDE07235.mp4,4138,7791,2.861851908,3.419203517,0.115886501,0.134417778
7236,ACCEDE07236.mp4,8529,2919,3.428490164,1.684366071,0.104555699,0.13347072
7237,ACCEDE07237.mp4,7778,4904,3.355744908,2.221663174,0.100474108,0.166229051
7238,ACCEDE07238.mp4,7856,7360,3.362803476,3.209108706,0.100380321,0.138712206
7239,ACCEDE07239.mp4,8858,7599,3.465178564,3.324253917,0.112133579,0.135811106
7240,ACCEDE07240.mp4,3134,1193,2.581725417,1.406655899,0.120788833,0.128416816
7241,ACCEDE07241.mp4,3356,5340,2.650440662,2.370905009,0.120333321,0.166142063
7242,ACCEDE07242.mp4,7616,842,3.341291075,1.371747067,0.100855127,0.145568962
7243,ACCEDE07243.mp4,9439,820,3.54012217,1.369801802,0.138695514,0.146883546
7244,ACCEDE07244.mp4,7873,8631,3.364352431,3.860252471,0.100369576,0.144762687
7245,ACCEDE07245.mp4,4587,5005,2.961574992,2.255234328,0.112674763,0.166469752
7246,ACCEDE07246.mp4,5088,7213,3.055223599,3.139965744,0.10960054,0.140943472
7247,ACCEDE07247.mp4,8117,5206,3.387100154,2.323839962,0.100715104,0.166478781
7248,ACCEDE07248.mp4,9093,2459,3.493802875,1.593125291,0.120715548,0.123020243
7249,ACCEDE07249.mp4,9767,4411,3.589051996,2.066459046,0.161681639,0.162781413
7250,ACCEDE07250.mp4,9670,933,3.574050903,1.380097584,0.154294849,0.14042349
7251,ACCEDE07251.mp4,9611,567,3.565146926,1.349489461,0.150041214,0.163885556
7252,ACCEDE07252.mp4,9027,9354,3.485543656,4.27329925,0.11801698,0.181953604
7253,ACCEDE07253.mp4,1484,7940,1.968380758,3.494391418,0.103830308,0.13409804
7254,ACCEDE07254.mp4,1778,4399,2.088673147,2.062860527,0.109317486,0.162651103
7255,ACCEDE07255.mp4,5950,1549,3.179035205,1.449507677,0.106333344,0.118679439
7256,ACCEDE07256.mp4,6310,8043,3.219829742,3.547134791,0.105383682,0.13433883
7257,ACCEDE07257.mp4,2869,9478,2.494879866,4.347246903,0.120595458,0.190974495
7258,ACCEDE07258.mp4,2440,6185,2.343833361,2.692168031,0.11824092,0.158279223
7259,ACCEDE07259.mp4,4874,6042,3.017393492,2.634830777,0.110811192,0.160229888
7260,ACCEDE07260.mp4,4873,7369,3.017209282,3.213383483,0.11081724,0.138584826
7261,ACCEDE07261.mp4,2395,5911,2.327287972,2.583366874,0.117834851,0.161818927
7262,ACCEDE07262.mp4,4672,5066,2.978732343,2.275802309,0.112098431,0.166538364
7263,ACCEDE07263.mp4,5694,5901,3.146545712,2.579480043,0.107083865,0.1619319
7264,ACCEDE07264.mp4,930,7061,1.733486531,3.069815444,0.094678906,0.143476913
7265,ACCEDE07265.mp4,1297,2367,1.890124934,1.57637945,0.100283184,0.121283511
7266,ACCEDE07266.mp4,5030,9117,3.045279124,4.134494804,0.109911808,0.16678563
